調查日期,國道名稱,國道編號,方向,樁號,里程,原始坐標E,原始坐標N,經緯度坐標Lon,經緯度坐標Lat,鋪面種類,路幅寬,全路幅寬,車道數,車道1寬,車道2寬,車道3寬,車道4寬,車道5寬,車道6寬,槽化區,槽化區寬,內路肩,內路肩寬,外路肩,外路肩寬,輔助車道1,輔助車道1寬,輔助車道2,輔助車道2寬,輔助車道3,輔助車道3寬,避車彎,曲率半徑,縱向坡度,橫向坡度
2022/4/28,國道五號,N0050,往北,001K+550,1550,314244.545,2769092.495,121.6366015,25.02856513,柔性,7.746,7.746,2,3.459,3.545,0,0,0,0,無,0,無,0.383,無,0.359,無,0,無,0,無,0,無,2215.915,-0.005,0.015
2022/4/28,國道五號,N0050,往北,001K+600,1600,314277.442,2769057.155,121.6369258,25.02824469,柔性,7.723,7.723,2,3.478,3.581,0,0,0,0,無,0,無,0.352,無,0.311,無,0,無,0,無,0,無,2304.175,-0.006,0.017
2022/4/28,國道五號,N0050,往北,001K+650,1650,314307.96,2769018.883,121.6372265,25.02789789,柔性,7.732,7.732,2,3.501,3.595,0,0,0,0,無,0,無,0.319,無,0.317,無,0,無,0,無,0,無,2214.338,-0.005,0.014
2022/4/28,國道五號,N0050,往北,001K+700,1700,314339.664,2768981.653,121.6375389,25.02756044,柔性,7.748,7.748,2,3.419,3.585,0,0,0,0,無,0,無,0.411,無,0.332,無,0,無,0,無,0,無,2379.496,-0.005,0.012
2022/4/28,國道五號,N0050,往北,001K+750,1750,314369.298,2768941.12,121.6378306,25.02719325,柔性,7.722,7.722,2,3.437,3.554,0,0,0,0,無,0,無,0.325,無,0.405,無,0,無,0,無,0,無,2100.039,-0.005,0.015
2022/4/28,國道五號,N0050,往北,001K+800,1800,314400.089,2768901.454,121.6381338,25.02683385,柔性,7.773,7.773,2,3.43,3.563,0,0,0,0,無,0,無,0.381,無,0.398,無,0,無,0,無,0,無,2543.396,-0.004,0.024
2022/4/28,國道五號,N0050,往北,001K+850,1850,314428.151,2768859.387,121.6384099,25.02645288,柔性,7.749,7.749,2,3.407,3.579,0,0,0,0,無,0,無,0.356,無,0.407,無,0,無,0,無,0,無,2121.262,-0.004,0.018
2022/4/28,國道五號,N0050,往北,001K+900,1900,314457.321,2768818.064,121.638697,25.02607858,柔性,7.727,7.727,2,3.508,3.503,0,0,0,0,無,0,無,0.352,無,0.364,無,0,無,0,無,0,無,2384.15,-0.004,0.016
2022/4/28,國道五號,N0050,往北,001K+950,1950,314483.309,2768775.112,121.6389525,25.02568971,柔性,7.751,7.751,2,3.497,3.524,0,0,0,0,無,0,無,0.378,無,0.352,無,0,無,0,無,0,無,2226.653,-0.004,0.019
2022/4/28,國道五號,N0050,往北,002K+000,2000,314510.541,2768732.932,121.6392203,25.02530776,柔性,7.756,7.756,2,3.506,3.51,0,0,0,0,無,0,無,0.363,無,0.377,無,0,無,0,無,0,無,2218.329,-0.004,0.019
2022/4/28,國道五號,N0050,往北,002K+050,2050,314533.988,2768689.681,121.6394506,25.02491631,柔性,7.741,7.741,2,3.5,3.432,0,0,0,0,有,2.164,無,0.417,無,0.393,無,0,無,0,無,0,有,2302.949,-0.005,0.012
2022/4/28,國道五號,N0050,往北,002K+100,2100,314558.745,2768647.121,121.639694,25.02453102,柔性,7.562,7.562,2,3.501,3.342,0,0,0,0,無,0,無,0.366,無,0.352,無,0,無,0,無,0,無,2348.981,-0.004,0.018
2022/4/28,國道五號,N0050,往北,002K+150,2150,314580.918,2768602.025,121.6399115,25.02412296,柔性,7.694,7.694,2,3.524,3.467,0,0,0,0,無,0,無,0.361,無,0.342,無,0,無,0,無,0,無,2087.657,-0.006,0.017
2022/4/28,國道五號,N0050,往北,002K+200,2200,314604.299,2768557.479,121.6401411,25.02371981,柔性,7.62,7.62,2,3.435,3.485,0,0,0,0,無,0,無,0.34,無,0.36,無,0,無,0,無,0,無,2407.574,-0.007,0.023
2022/4/28,國道五號,N0050,往北,002K+250,2250,314624.771,2768510.646,121.6403418,25.02329614,柔性,7.71,7.71,2,3.488,3.494,0,0,0,0,無,0,無,0.385,無,0.343,無,0,無,0,無,0,無,2254.973,-0.006,0.021
2022/4/28,國道五號,N0050,往北,002K+300,2300,314646.589,2768464.37,121.6405558,25.02287744,柔性,7.726,7.726,2,3.491,3.496,0,0,0,0,無,0,無,0.36,無,0.38,無,0,無,0,無,0,無,2335.56,-0.006,0.018
2022/4/28,國道五號,N0050,往北,002K+350,2350,314664.441,2768417.732,121.6407305,25.02245564,柔性,7.725,7.725,2,3.506,3.47,0,0,0,0,無,0,無,0.344,無,0.405,無,0,無,0,無,0,無,2136.787,-0.006,0.019
2022/4/28,國道五號,N0050,往北,002K+400,2400,314683.618,2768371.638,121.6409183,25.02203869,柔性,7.723,7.723,2,3.49,3.423,0,0,0,0,無,0,無,0.396,無,0.414,無,0,無,0,無,0,無,2311.665,-0.005,0.019
2022/4/28,國道五號,N0050,往北,002K+450,2450,314699.462,2768324.131,121.6410731,25.02160913,柔性,7.642,7.642,2,3.497,3.447,0,0,0,0,無,0,無,0.345,無,0.352,無,0,無,0,無,0,無,2296.567,-0.005,0.013
