調查日期,國道名稱,國道編號,方向,樁號,里程,原始坐標E,原始坐標N,經緯度坐標Lon,經緯度坐標Lat,鋪面種類,路幅寬,全路幅寬,車道數,車道1寬,車道2寬,車道3寬,車道4寬,車道5寬,車道6寬,槽化區,槽化區寬,內路肩,內路肩寬,外路肩,外路肩寬,輔助車道1,輔助車道1寬,輔助車道2,輔助車道2寬,輔助車道3,輔助車道3寬,避車彎,曲率半徑,縱向坡度,橫向坡度
2022/8/16,國道三號,N0030,往北,270K+700,270700,206430.914,2616451.18,120.5729134,23.65111548,柔性,15.157,15.157,3,3.65,3.674,3.654,0,0,0,無,0,有,1.191,有,2.988,無,0,無,0,無,0,無,12427.64,-0.003,0.02
2022/8/16,國道三號,N0030,往北,270K+750,270750,206434.461,2616401.476,120.5729497,23.65066676,柔性,15.166,15.166,3,3.649,3.674,3.617,0,0,0,無,0,有,1.223,有,3.003,無,0,無,0,無,0,無,8262.707,-0.003,0.02
2022/8/16,國道三號,N0030,往北,270K+800,270800,206438.379,2616351.785,120.5729895,23.65021817,柔性,15.169,15.169,3,3.651,3.672,3.636,0,0,0,無,0,有,1.188,有,3.022,無,0,無,0,無,0,無,6929.212,-0.004,0.02
2022/8/16,國道三號,N0030,往北,270K+850,270850,206441.855,2616301.554,120.5730251,23.64976469,柔性,15.897,15.897,3,3.65,3.643,3.669,0,0,0,無,0,有,1.241,有,3.694,無,0,無,0,無,0,無,6033.83,-0.003,0.013
2022/8/16,國道三號,N0030,往北,270K+900,270900,206444.676,2616251.244,120.5730542,23.64931048,柔性,15.812,15.812,3,3.651,3.672,3.6,0,0,0,無,0,有,1.164,有,3.724,無,0,無,0,無,0,無,6485.705,-0.003,0.014
2022/8/16,國道三號,N0030,往北,270K+950,270950,206446.801,2616200.748,120.5730765,23.64885457,柔性,15.804,15.804,3,3.649,3.656,3.62,0,0,0,無,0,有,1.235,有,3.644,無,0,無,0,無,0,無,4815.56,-0.003,0.009
2022/8/16,國道三號,N0030,往北,271K+000,271000,206449.85,2616150.232,120.5731079,23.64839851,柔性,15.861,15.861,3,3.652,3.673,3.646,0,0,0,無,0,有,1.237,有,3.654,無,0,無,0,無,0,無,4120.563,-0.003,0.011
2022/8/16,國道三號,N0030,往北,271K+050,271050,206449.5,2616100.129,120.5731059,23.64794608,柔性,15.876,15.876,3,3.65,3.672,3.652,0,0,0,無,0,有,1.2,有,3.702,無,0,無,0,無,0,無,3980.236,-0.003,0.009
2022/8/16,國道三號,N0030,往北,271K+100,271100,206450.039,2616050.012,120.5731127,23.64749355,柔性,15.856,15.856,3,3.65,3.669,3.606,0,0,0,無,0,有,1.226,有,3.704,無,0,無,0,無,0,無,4590.234,-0.003,0.012
2022/8/16,國道三號,N0030,往北,271K+150,271150,206449.824,2615999.838,120.573112,23.64704048,柔性,15.897,15.897,3,3.651,3.643,3.612,0,0,0,無,0,有,1.155,有,3.836,無,0,無,0,無,0,無,7.987,-0.003,0.013
2022/8/16,國道三號,N0030,往北,271K+200,271200,206448.703,2615949.669,120.5731025,23.64658745,柔性,15.208,15.208,3,3.651,3.673,3.602,0,0,0,無,0,有,1.151,有,3.131,無,0,無,0,無,0,無,4759.554,-0.003,0.019
2022/8/16,國道三號,N0030,往北,271K+250,271250,206447.171,2615899.543,120.573089,23.64613478,柔性,15.31,38.274,3,3.649,3.649,3.649,0,0,0,無,0,有,1.222,有,3.14,無,0,無,0,無,0,無,5120.42,-0.003,0.018
2022/8/16,國道三號,N0030,往北,271K+300,271300,206446.078,2615849.351,120.5730797,23.64568153,柔性,15.708,15.708,3,3.651,3.672,3.643,0,0,0,無,0,有,1.195,有,3.547,無,0,無,0,無,0,無,3847.879,-0.003,0.01
2022/8/16,國道三號,N0030,往北,271K+350,271350,206443.024,2615797.023,120.5730513,23.64520894,柔性,15.629,15.629,3,3.65,3.672,3.611,0,0,0,無,0,有,1.205,有,3.49,無,0,無,0,無,0,無,4348.325,-0.003,0.008
2022/8/16,國道三號,N0030,往北,271K+400,271400,206440.162,2615744.632,120.5730248,23.64473578,柔性,15.635,15.635,3,3.65,3.671,3.666,0,0,0,無,0,有,1.171,有,3.476,無,0,無,0,無,0,無,4253.756,-0.003,0.011
2022/8/16,國道三號,N0030,往北,271K+450,271450,206436.284,2615696.71,120.5729882,23.64430296,柔性,15.669,15.669,3,3.649,3.664,3.611,0,0,0,無,0,有,1.213,有,3.532,無,0,無,0,無,0,無,4168.719,-0.003,0.01
2022/8/16,國道三號,N0030,往北,271K+500,271500,206432.557,2615648.697,120.5729531,23.64386931,柔性,15.609,15.609,3,3.65,3.673,3.603,0,0,0,無,0,有,1.171,有,3.513,無,0,無,0,無,0,無,4110.869,-0.003,0.01
2022/8/16,國道三號,N0030,往北,271K+550,271550,206427.365,2615598.786,120.5729036,23.64341849,柔性,15.623,29.115,3,3.65,3.672,3.602,0,0,0,無,0,有,1.215,有,3.483,無,0,無,0,無,0,無,4927.638,-0.003,0.012
2022/8/16,國道三號,N0030,往北,271K+600,271600,206432.707,2615547.644,120.5729575,23.64295683,柔性,12.128,26.056,3,3.65,3.672,3.603,0,0,0,有,3.874,有,1.203,無,0,無,0,無,0,無,0,無,3902.666,-0.003,0.021
2022/8/16,國道三號,N0030,往北,271K+650,271650,206412.637,2615500.258,120.5727622,23.6425284,柔性,12.164,23.604,3,3.65,3.674,3.628,0,0,0,有,2.386,有,1.211,無,0,無,0,無,0,無,0,無,4532.555,-0.004,0.024
2022/8/16,國道三號,N0030,往北,271K+700,271700,206415.795,2615449.951,120.5727946,23.64207423,柔性,12.17,21.432,3,3.651,3.672,3.657,0,0,0,有,1.112,有,1.189,無,0,無,0,無,0,無,0,無,4049.529,-0.004,0.021
2022/8/16,國道三號,N0030,往北,271K+750,271750,206398.806,2615400.218,120.5726295,23.6416247,柔性,12.092,19.571,3,3.649,3.647,3.628,0,0,0,有,0.255,有,1.168,無,0,無,0,無,0,無,0,無,4358.964,-0.005,0.02
2022/8/16,國道三號,N0030,往北,271K+800,271800,206395.83,2615348.312,120.5726019,23.64115591,柔性,16.82,16.82,4,3.65,3.674,3.663,0,0,0,無,0,有,1.214,無,1.661,減速車道,2.959,無,0,無,0,無,2606.619,-0.005,0.011
2022/8/16,國道三號,N0030,往北,271K+850,271850,206386.162,2615299.364,120.5725086,23.64071367,柔性,15.739,15.739,4,3.651,3.674,3.652,0,0,0,無,0,有,1.202,有,2.642,減速車道,0.918,無,0,無,0,無,751.186,-0.006,0.014
2022/8/16,國道三號,N0030,往北,271K+900,271900,206377.551,2615250.464,120.5724256,23.64027188,柔性,15.778,15.778,3,3.647,3.674,3.628,0,0,0,無,0,有,1.189,有,3.639,無,0,無,0,無,0,無,18802.27,-0.007,0.011
2022/8/16,國道三號,N0030,往北,271K+950,271950,206368.076,2615201.436,120.5723341,23.63982891,柔性,15.847,15.847,3,3.65,3.664,3.611,0,0,0,無,0,有,1.204,有,3.718,無,0,無,0,無,0,無,19783.69,-0.007,0.011
2022/8/16,國道三號,N0030,往北,272K+000,272000,206360.079,2615152.079,120.5722572,23.63938302,柔性,15.836,15.836,3,3.65,3.673,3.653,0,0,0,無,0,有,1.185,有,3.675,無,0,無,0,無,0,無,4172.362,-0.008,0.015
2022/8/16,國道三號,N0030,往北,272K+050,272050,206347.269,2615103.643,120.5721331,23.6389453,柔性,15.593,15.593,3,3.65,3.672,3.572,0,0,0,無,0,有,1.215,有,3.483,無,0,無,0,無,0,無,4314.286,-0.008,0.012
2022/8/16,國道三號,N0030,往北,272K+100,272100,206336.389,2615054.691,120.5720279,23.63850299,柔性,15.863,15.863,3,3.649,3.673,3.602,0,0,0,無,0,有,1.225,有,3.713,無,0,無,0,無,0,無,4445.622,-0.009,0.013
2022/8/16,國道三號,N0030,往北,272K+150,272150,206324.613,2615006.079,120.5719139,23.63806372,柔性,15.909,15.909,3,3.65,3.673,3.602,0,0,0,無,0,有,1.18,有,3.805,無,0,無,0,無,0,無,3382.955,-0.01,0.014
2022/8/16,國道三號,N0030,往北,272K+200,272200,206312.379,2614957.563,120.5717954,23.6376253,柔性,15.95,15.95,3,3.65,3.673,3.629,0,0,0,無,0,有,1.194,有,3.804,無,0,無,0,無,0,無,5353.87,-0.01,0.011
2022/8/16,國道三號,N0030,往北,272K+250,272250,206298.924,2614909.667,120.5716649,23.63719244,柔性,15.165,15.165,3,3.649,3.673,3.603,0,0,0,無,0,有,1.223,有,3.017,無,0,無,0,無,0,無,5832.154,-0.011,0.02
2022/8/16,國道三號,N0030,往北,272K+300,272300,206285.967,2614861.614,120.5715394,23.63675819,柔性,15.161,15.161,3,3.65,3.673,3.655,0,0,0,無,0,有,1.136,有,3.048,無,0,無,0,無,0,無,3365.666,-0.01,0.019
2022/8/16,國道三號,N0030,往北,272K+350,272350,206271.37,2614812.657,120.5713977,23.63631572,柔性,15.138,15.138,3,3.649,3.673,3.629,0,0,0,無,0,有,1.191,有,2.996,無,0,無,0,無,0,無,5019.942,-0.01,0.02
2022/8/16,國道三號,N0030,往北,272K+400,272400,206256.854,2614763.731,120.5712569,23.63587354,柔性,15.129,15.129,3,3.65,3.672,3.603,0,0,0,無,0,有,1.195,有,3.008,無,0,無,0,無,0,無,3834.171,-0.01,0.021
2022/8/16,國道三號,N0030,往北,272K+450,272450,206241.79,2614717.175,120.5711106,23.63545275,柔性,15.145,15.145,3,3.65,3.673,3.619,0,0,0,無,0,有,1.164,有,3.039,無,0,無,0,無,0,無,4092.275,-0.01,0.02
2022/8/16,國道三號,N0030,往北,272K+500,272500,206226.882,2614670.63,120.5709659,23.63503205,柔性,15.157,15.157,3,3.65,3.673,3.61,0,0,0,無,0,有,1.147,有,3.077,無,0,無,0,無,0,無,4377.398,-0.01,0.02
2022/8/16,國道三號,N0030,往北,272K+550,272550,206210.548,2614622.175,120.5708072,23.63459407,柔性,15.72,15.72,3,3.622,3.673,3.602,0,0,0,無,0,有,1.159,有,3.664,無,0,無,0,無,0,無,4569.328,-0.009,0.013
2022/8/16,國道三號,N0030,往北,272K+600,272600,206193.716,2614573.893,120.5706437,23.63415763,柔性,15.884,15.884,3,3.651,3.673,3.602,0,0,0,無,0,有,1.168,有,3.79,無,0,無,0,無,0,無,4718.782,-0.011,0.012
2022/8/16,國道三號,N0030,往北,272K+650,272650,206176.472,2614526.968,120.570476,23.63373345,柔性,15.867,15.867,3,3.65,3.673,3.638,0,0,0,無,0,有,1.133,有,3.773,無,0,無,0,無,0,無,4853.137,-0.01,0.014
2022/8/16,國道三號,N0030,往北,272K+700,272700,206158.968,2614480.11,120.5703058,23.63330986,柔性,15.861,15.861,3,3.651,3.672,3.602,0,0,0,無,0,有,1.209,有,3.728,無,0,無,0,無,0,無,5874.259,-0.01,0.012
2022/8/16,國道三號,N0030,往北,272K+750,272750,206140.625,2614433.593,120.5701274,23.63288933,柔性,15.768,15.768,3,3.65,3.673,3.63,0,0,0,無,0,有,1.184,有,3.632,無,0,無,0,無,0,無,3961.224,-0.01,0.014
2022/8/16,國道三號,N0030,往北,272K+800,272800,206122.001,2614387.146,120.5699463,23.63246941,柔性,15.871,15.871,3,3.65,3.672,3.643,0,0,0,無,0,有,1.159,有,3.747,無,0,無,0,無,0,無,4014.944,-0.01,0.013
2022/8/16,國道三號,N0030,往北,272K+850,272850,206102.602,2614341.063,120.5697575,23.63205277,柔性,15.979,15.979,3,3.65,3.659,3.647,0,0,0,無,0,有,1.292,有,3.731,無,0,無,0,無,0,無,3525.891,-0.008,0
2022/8/16,國道三號,N0030,往北,272K+900,272900,206082.738,2614295.215,120.5695642,23.63163823,柔性,15.672,15.672,3,3.649,3.673,3.623,0,0,0,無,0,有,1.257,有,3.469,無,0,無,0,無,0,無,4257.714,-0.009,-0.017
2022/8/16,國道三號,N0030,往北,272K+950,272950,206061.306,2614248.957,120.5693555,23.63121995,柔性,15.375,15.375,3,3.65,3.692,3.613,0,0,0,無,0,有,1.199,有,3.221,無,0,無,0,無,0,無,3813.533,-0.009,-0.018
2022/8/16,國道三號,N0030,往北,273K+000,273000,206040.614,2614202.366,120.5691541,23.63079868,柔性,15.147,15.147,3,3.65,3.576,3.636,0,0,0,無,0,有,1.232,有,3.054,無,0,無,0,無,0,無,4344.427,-0.01,-0.019
2022/8/16,國道三號,N0030,往北,273K+050,273050,206019.195,2614157.367,120.5689455,23.63039177,柔性,16.373,16.373,4,3.734,3.738,3.741,0,0,0,無,0,有,1.212,有,3.116,加速車道,0.833,無,0,無,0,無,15444.08,-0.01,-0.02
2022/8/16,國道三號,N0030,往北,273K+100,273100,205998.108,2614111.783,120.5687402,23.62997958,剛性,17.286,17.286,4,3.896,3.788,3.77,0,0,0,無,0,有,1.209,無,1.83,加速車道,2.792,無,0,無,0,無,12021.4,-0.009,-0.018
2022/8/16,國道三號,N0030,往北,273K+150,273150,205975.393,2614067.238,120.5685189,23.62957673,剛性,18.134,18.134,4,3.65,3.674,3.855,0,0,0,無,0,有,1.333,無,1.818,加速車道,3.805,無,0,無,0,無,1242.128,-0.01,-0.019
2022/8/16,國道三號,N0030,往北,273K+200,273200,205953.108,2614022.579,120.5683018,23.62917287,剛性,19.04,19.04,4,3.65,3.673,3.621,0,0,0,無,0,有,1.263,無,1.805,加速車道,5.027,無,0,無,0,無,21914.5,-0.01,-0.018
2022/8/16,國道三號,N0030,往北,273K+250,273250,205923.241,2613982.21,120.5680102,23.62880753,剛性,12.151,12.151,3,3.651,3.663,3.69,0,0,0,有,0.023,有,1.147,無,0,無,0,無,0,無,0,無,702.196,-0.011,-0.002
2022/8/16,國道三號,N0030,往北,273K+300,273300,205906.467,2613934.628,120.5678473,23.62837742,剛性,12.166,12.166,3,3.65,3.673,3.649,0,0,0,有,0.758,有,1.194,無,0,無,0,無,0,無,0,無,1138.981,-0.009,-0.018
2022/8/16,國道三號,N0030,往北,273K+350,273350,205874.732,2613895.411,120.5675374,23.62802243,剛性,12.171,12.171,3,3.649,3.673,3.609,0,0,0,有,1.569,有,1.24,無,0,無,0,無,0,無,0,無,4240.872,-0.008,-0.018
2022/8/16,國道三號,N0030,往北,273K+400,273400,205861.563,2613845.511,120.5674098,23.62757148,剛性,12.184,12.184,3,3.65,3.673,3.644,0,0,0,有,5.091,有,1.217,無,0,無,0,無,0,無,0,無,3927.055,-0.006,-0.018
2022/8/16,國道三號,N0030,往北,273K+450,273450,205831.962,2613804.898,120.5671209,23.62720395,剛性,21.346,21.346,3,3.651,3.672,3.644,0,0,0,無,0,有,1.215,有,9.165,無,0,無,0,無,0,無,4381.11,-0.005,-0.018
2022/8/16,國道三號,N0030,往北,273K+500,273500,205806.146,2613762.209,120.5668692,23.62681777,剛性,21.345,21.345,3,3.65,3.673,3.621,0,0,0,有,6.182,有,1.263,有,9.138,無,0,無,0,無,0,無,4455.122,-0.003,-0.019
2022/8/16,國道三號,N0030,往北,273K+550,273550,205778.645,2613719.213,120.5666009,23.62642877,剛性,21.336,21.336,3,3.65,3.672,3.603,0,0,0,有,6.203,有,1.23,有,9.18,無,0,無,0,無,0,無,3991.522,-0.002,-0.018
2022/8/16,國道三號,N0030,往北,273K+600,273600,205751.287,2613676.225,120.5663341,23.62603985,剛性,21.307,21.307,3,3.65,3.673,3.602,0,0,0,無,0,有,1.177,有,9.206,無,0,無,0,無,0,無,4246.534,0,-0.016
2022/8/16,國道三號,N0030,往北,273K+650,273650,205724.055,2613635.823,120.5660684,23.62567429,剛性,21.349,21.349,3,3.65,3.672,3.602,0,0,0,無,0,有,1.236,有,9.188,無,0,無,0,無,0,無,4847.405,0.001,-0.018
2022/8/16,國道三號,N0030,往北,273K+700,273700,205697.011,2613595.314,120.5658046,23.62530777,剛性,21.363,21.363,3,3.651,3.672,3.602,0,0,0,無,0,有,1.233,有,9.205,無,0,無,0,無,0,無,3995.351,0.003,-0.019
2022/8/16,國道三號,N0030,往北,273K+750,273750,205668.259,2613554.702,120.565524,23.62494026,剛性,21.355,21.355,3,3.65,3.673,3.602,0,0,0,無,0,有,1.099,有,9.332,無,0,無,0,無,0,無,3589.426,0.004,-0.019
2022/8/16,國道三號,N0030,往北,273K+800,273800,205639.531,2613513.929,120.5652437,23.6245713,剛性,21.358,21.358,3,3.65,3.673,3.603,0,0,0,有,6.33,有,1.19,有,9.243,無,0,無,0,無,0,無,6215.468,0.006,-0.019
2022/8/16,國道三號,N0030,往北,273K+850,273850,205609.81,2613473.968,120.5649536,23.62420965,剛性,21.344,21.344,3,3.591,3.672,3.602,0,0,0,有,6.212,有,1.209,有,9.271,無,0,無,0,無,0,無,3583.276,0.007,-0.02
2022/8/16,國道三號,N0030,往北,273K+900,273900,205580.076,2613433.839,120.5646634,23.62384647,剛性,21.314,21.314,3,3.649,3.621,3.654,0,0,0,無,0,有,1.238,有,9.151,無,0,無,0,無,0,無,4923.052,0.009,-0.02
2022/8/16,國道三號,N0030,往北,273K+950,273950,205547.408,2613392.099,120.5643445,23.62346867,剛性,21.221,21.221,3,3.65,3.673,3.602,0,0,0,無,0,有,1.202,有,9.095,無,0,無,0,無,0,無,3833.692,0.01,-0.019
2022/8/16,國道三號,N0030,往北,274K+000,274000,205515.142,2613350.023,120.5640295,23.62308785,剛性,21.244,21.244,3,3.65,3.672,3.614,0,0,0,無,0,有,1.262,有,9.045,無,0,無,0,無,0,無,4580.85,0.012,-0.019
2022/8/16,國道三號,N0030,往北,274K+050,274050,205478.46,2613319.743,120.5636709,23.62281342,剛性,12.208,12.208,3,3.651,3.672,3.611,0,0,0,有,7.167,有,1.274,無,0,無,0,無,0,無,0,無,10230.61,0.013,-0.018
2022/8/16,國道三號,N0030,往北,274K+100,274100,205458.313,2613275.917,120.5634748,23.62241712,剛性,12.174,12.174,3,3.65,3.673,3.68,0,0,0,有,2.978,有,1.171,無,0,無,0,無,0,無,0,無,5549.199,0.014,-0.018
2022/8/16,國道三號,N0030,往北,274K+150,274150,205416.818,2613245.291,120.5630691,23.62213943,剛性,12.225,12.225,3,3.649,3.673,3.686,0,0,0,有,0.657,有,1.217,無,0,無,0,無,0,無,0,無,2370.154,0.014,-0.006
2022/8/16,國道三號,N0030,往北,274K+200,274200,205389.302,2613204.158,120.5628006,23.62176725,剛性,18.186,18.186,4,3.664,3.687,3.704,0,0,0,無,0,有,1.231,無,1.835,減速車道,4.065,無,0,無,0,無,3638.57,0.014,0.013
2022/8/16,國道三號,N0030,往北,274K+250,274250,205350.049,2613162.92,120.5624172,23.6213938,剛性,16.527,16.527,4,3.65,3.673,3.663,0,0,0,無,0,有,1.201,無,1.819,減速車道,2.521,無,0,無,0,無,1356.285,0.015,0.022
2022/8/16,國道三號,N0030,往北,274K+300,274300,205311.864,2613122.051,120.5620442,23.6210237,剛性,15.582,15.582,4,3.651,3.674,3.689,0,0,0,無,0,有,1.207,有,2.673,減速車道,0.688,無,0,無,0,無,1972.902,0.016,0.017
2022/8/16,國道三號,N0030,往北,274K+350,274350,205277.476,2613086.15,120.5617083,23.62069858,剛性,15.395,15.395,3,3.65,3.673,3.608,0,0,0,無,0,有,1.213,有,3.251,無,0,無,0,無,0,無,23805.63,0.014,0.013
2022/8/16,國道三號,N0030,往北,274K+400,274400,205243.924,2613049.218,120.5613806,23.62036416,剛性,16.193,16.193,3,3.65,3.673,3.602,0,0,0,無,0,有,1.2,有,4.068,無,0,無,0,無,0,有,9541.035,0.011,0.015
2022/8/16,國道三號,N0030,往北,274K+450,274450,205208.725,2613014.784,120.5610366,23.62005226,剛性,15.799,15.799,3,3.65,3.629,3.646,0,0,0,無,0,有,1.185,有,3.689,無,0,無,0,無,0,有,3995.956,0.008,0.017
2022/8/16,國道三號,N0030,往北,274K+500,274500,205173.834,2612980.033,120.5606958,23.6197375,柔性,15.827,15.827,3,3.633,3.608,3.758,0,0,0,無,0,有,1.189,有,3.639,無,0,無,0,無,0,無,4363.596,0.006,0.012
2022/8/16,國道三號,N0030,往北,274K+550,274550,205138.72,2612945.912,120.5603527,23.61942842,柔性,15.88,15.88,3,3.65,3.597,3.678,0,0,0,無,0,有,1.226,有,3.728,無,0,無,0,無,0,無,4533.78,0.003,0.012
2022/8/16,國道三號,N0030,往北,274K+600,274600,205103.166,2612912.176,120.5600053,23.6191228,柔性,15.874,15.874,3,3.65,3.616,3.652,0,0,0,無,0,有,1.221,有,3.735,無,0,無,0,無,0,無,3861.543,0.001,0.012
2022/8/16,國道三號,N0030,往北,274K+650,274650,205066.368,2612876.922,120.5596457,23.61880345,柔性,16.73,16.73,3,3.63,3.679,3.647,0,0,0,無,0,有,1.193,有,4.581,無,0,無,0,無,0,無,4424.095,-0.002,0.01
2022/8/16,國道三號,N0030,往北,274K+700,274700,205027.887,2612843.431,120.5592696,23.61849996,柔性,15.859,15.859,3,3.65,3.673,3.679,0,0,0,無,0,有,1.15,有,3.707,無,0,無,0,無,0,無,3824.239,-0.004,0.01
2022/8/16,國道三號,N0030,往北,274K+750,274750,204990.356,2612810.442,120.5589028,23.61820103,柔性,15.901,15.901,3,3.626,3.628,3.727,0,0,0,無,0,有,1.178,有,3.743,無,0,無,0,無,0,無,3424.058,-0.007,0.012
2022/8/16,國道三號,N0030,往北,274K+800,274800,204952.133,2612778.247,120.5585292,23.61790925,柔性,15.506,15.506,3,3.65,3.625,3.679,0,0,0,無,0,有,1.216,有,3.336,無,0,無,0,無,0,無,4275.544,-0.01,0.011
2022/8/16,國道三號,N0030,往北,274K+850,274850,204913.696,2612745.988,120.5581535,23.61761689,柔性,15.675,15.675,3,3.65,3.644,3.659,0,0,0,無,0,有,1.167,有,3.554,無,0,無,0,無,0,有,3784.691,-0.012,0.01
2022/8/16,國道三號,N0030,往北,274K+900,274900,204874.897,2612714.178,120.5577743,23.61732857,柔性,15.873,15.873,3,3.65,3.666,3.607,0,0,0,無,0,有,1.253,有,3.697,無,0,無,0,無,0,無,4176.555,-0.015,0.014
2022/8/16,國道三號,N0030,往北,274K+950,274950,204835.269,2612682.519,120.5573869,23.61704159,柔性,15.846,15.846,3,3.65,3.65,3.647,0,0,0,無,0,有,1.192,有,3.707,無,0,無,0,無,0,無,6956.918,-0.017,0.013
2022/8/16,國道三號,N0030,往北,275K+000,275000,204796.181,2612650.06,120.5570048,23.6167474,柔性,15.842,15.842,3,3.649,3.624,3.697,0,0,0,無,0,有,1.175,有,3.697,無,0,無,0,無,0,無,4285.652,-0.017,0.014
2022/8/16,國道三號,N0030,往北,275K+050,275050,204756.076,2612621.386,120.5566127,23.61648735,柔性,15.859,15.859,3,3.641,3.673,3.686,0,0,0,無,0,有,1.176,有,3.683,無,0,無,0,無,0,無,3987.982,-0.017,0.015
2022/8/16,國道三號,N0030,往北,275K+100,275100,204716.525,2612591.888,120.556226,23.61621989,柔性,15.863,15.863,3,3.65,3.625,3.65,0,0,0,無,0,有,1.263,有,3.674,無,0,無,0,無,0,無,4565.949,-0.017,0.019
2022/8/16,國道三號,N0030,往北,275K+150,275150,204675.163,2612562.131,120.5558215,23.61595004,柔性,15.691,15.691,3,3.65,3.642,3.683,0,0,0,無,0,有,1.199,有,3.516,無,0,無,0,無,0,無,4003.225,-0.014,0.013
2022/8/16,國道三號,N0030,往北,275K+200,275200,204633.641,2612532.402,120.5554155,23.61568043,柔性,15.869,15.869,3,3.65,3.642,3.632,0,0,0,無,0,有,1.21,有,3.734,無,0,無,0,無,0,無,4339.135,-0.011,0.012
2022/8/16,國道三號,N0030,往北,275K+250,275250,204592.439,2612504.113,120.5550126,23.61542383,柔性,15.853,15.853,3,3.65,3.615,3.746,0,0,0,無,0,有,1.143,有,3.699,無,0,無,0,無,0,無,3945.672,-0.009,0.014
2022/8/16,國道三號,N0030,往北,275K+300,275300,204550.984,2612476.155,120.5546072,23.61517021,柔性,15.826,15.826,3,3.65,3.63,3.702,0,0,0,無,0,有,1.184,有,3.66,無,0,無,0,無,0,無,4687.755,-0.006,0.015
